Id,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths
679,678,20,RL,80.0,11844,Pave,No Alley,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,4,3,PConc,5.0,3.0,2.0,Unf,GasA,5,Y,SBrkr,2046,3,4,7,Typ,1,4.0,Attchd,2008.0,Fin,3,834,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2009,New,Partial,12.827992316801753,4092,2.5
680,679,20,RL,71.0,9945,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3.0,3.0,1.0,Rec,GasA,3,Y,SBrkr,988,3,3,5,Typ,0,3.4610389610389616,Detchd,1963.0,Unf,2,572,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,10,2007,WD,Normal,11.76368418331741,1976,2.0
681,680,120,RL,50.0,8012,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,1.0,BLQ,GasA,3,Y,SBrkr,923,2,3,5,Typ,1,3.0,Attchd,1980.0,RFn,1,264,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,5,2010,WD,Normal,11.870599909242046,1846,2.0
682,681,50,RH,55.0,4500,Pave,Pave,IR2,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Rec,GasA,5,Y,SBrkr,1520,3,3,6,Typ,0,3.4610389610389616,Detchd,1968.0,Unf,1,281,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,7,2009,WD,Abnorml,11.979385322467596,2313,1.0
683,682,120,RL,80.0,2887,Pave,No Alley,Reg,HLS,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4.0,3.0,2.0,GLQ,GasA,5,Y,SBrkr,1291,2,4,6,Typ,1,4.0,Attchd,1996.0,Unf,2,431,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,11,2008,WD,Normal,12.061046873479915,2582,2.0
684,683,20,RL,90.0,11248,Pave,No Alley,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1668,3,4,7,Typ,1,3.0,Attchd,2002.0,Fin,3,702,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.560244459250786,3294,3.0
685,684,60,RL,58.0,16770,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1839,4,3,7,Typ,0,3.4610389610389616,Attchd,1998.0,Fin,2,486,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,12.30591798049989,3034,2.5
686,685,160,RL,61.5,5062,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3.0,2.0,GLQ,GasA,4,Y,SBrkr,2090,3,4,6,Min1,1,3.0,Attchd,1984.0,Fin,2,577,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,9,2007,WD,Normal,12.24288661865289,3280,3.0
687,686,60,FV,84.0,10207,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1761,3,4,7,Typ,0,3.4610389610389616,Attchd,2007.0,Fin,2,578,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.336552511980965,2635,3.0
688,687,160,FV,73.5,5105,Pave,No Alley,IR2,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1102,2,4,4,Typ,0,3.4610389610389616,Detchd,2004.0,Unf,2,480,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,3,2007,WD,Normal,11.910358401381128,1653,2.5
689,688,20,RL,60.0,8089,Pave,No Alley,Reg,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1419,2,4,7,Typ,1,4.0,Attchd,2007.0,RFn,2,567,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,10,2007,New,Partial,12.8790171187726,2838,3.0
690,689,120,RL,61.0,7577,Pave,No Alley,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4.0,3.0,3.0,ALQ,GasA,5,Y,SBrkr,1362,2,4,6,Typ,1,4.0,Attchd,2005.0,RFn,2,460,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.17921519136029,2724,2.0
691,690,120,RM,70.0,4426,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,4,3,PConc,4.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,848,1,4,3,Typ,1,3.0,Attchd,2004.0,RFn,2,420,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,5,2008,WD,Normal,11.856515169360303,1696,2.0
692,691,60,RL,104.0,21535,Pave,No Alley,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,5,3,PConc,5.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,4316,4,5,10,Typ,2,5.0,Attchd,1994.0,Fin,3,832,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,1,2007,WD,Normal,13.534473028231163,6760,4.0
693,692,60,RL,42.0,26178,Pave,No Alley,IR1,Lvl,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,4,3,PConc,4.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,2519,4,4,9,Typ,2,4.0,Attchd,1989.0,RFn,2,628,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,4,2006,WD,Normal,12.721885810807205,3729,3.5
694,693,30,RL,60.0,5400,Pave,No Alley,Reg,Lvl,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1073,2,3,4,Typ,0,3.4610389610389616,Detchd,1968.0,Unf,1,326,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,12,2006,WD,Abnorml,11.594321103174222,2146,1.0
695,694,50,RM,51.0,6120,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1539,3,3,5,Typ,0,3.4610389610389616,Detchd,1995.0,Unf,2,576,3.0,3.0,Y,1,0,0,0,0,0,MnPrv,No Shed,4,2009,WD,Normal,11.860054996065431,2466,1.5
696,695,20,RL,54.0,13811,Pave,No Alley,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4.0,4.0,1.0,GLQ,GasA,4,Y,SBrkr,1137,2,4,5,Typ,1,3.0,Attchd,1987.0,Unf,2,551,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,12.078239274020287,2249,3.0
697,696,30,RM,50.0,6000,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,LwQ,GasA,4,Y,SBrkr,616,2,3,4,Typ,0,3.4610389610389616,Detchd,1921.0,Unf,1,205,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,6,2006,WD,Normal,11.396391648714275,1232,1.0
698,697,20,RL,57.0,6420,Pave,No Alley,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,5.0,4.0,2.0,LwQ,GasA,2,Y,FuseA,1148,2,3,6,Typ,0,3.4610389610389616,Detchd,1952.0,Unf,1,308,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,9,2006,WD,Normal,11.72399643505017,2128,1.5
699,698,20,RL,65.0,8450,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,894,3,3,5,Typ,1,4.0,Detchd,1973.0,Unf,1,336,3.0,3.0,Y,1,1,0,0,0,0,MnPrv,No Shed,4,2010,WD,Normal,11.83862560460953,1788,2.0
700,699,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,2.0,GLQ,GasA,5,Y,SBrkr,1391,2,4,5,Typ,0,3.4610389610389616,Attchd,2004.0,RFn,2,530,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.185869938212655,2782,2.0
701,700,20,RL,85.0,14331,Pave,No Alley,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,3,PConc,5.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,1800,3,4,7,Typ,1,4.0,Attchd,2002.0,Fin,3,765,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,5,2006,WD,Normal,12.652359748158592,3600,3.0
702,701,20,RL,80.0,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1164,3,3,6,Typ,0,3.4610389610389616,Attchd,1969.0,Unf,2,528,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,COD,Normal,11.849397701591439,2328,1.5
703,702,60,RL,82.0,12438,Pave,No Alley,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5.0,4.0,1.0,Unf,GasA,5,Y,SBrkr,2576,4,5,10,Typ,1,4.0,BuiltIn,2006.0,Fin,3,666,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,New,Partial,12.799175708864519,3810,2.5
704,703,190,RM,76.0,7630,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1812,4,4,8,Typ,1,1.0,Detchd,1999.0,Unf,2,672,3.0,3.0,N,1,0,1,0,0,0,MnPrv,No Shed,5,2010,WD,Normal,11.849397701591439,2172,2.0
705,704,20,RL,70.0,8400,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1484,3,4,7,Typ,0,3.4610389610389616,Attchd,2004.0,RFn,2,606,3.0,3.0,Y,0,1,0,1,0,0,No Fence,No Shed,5,2010,WD,Normal,12.269047444691562,2957,3.0
706,705,190,RM,70.0,5600,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,2,2,Slab,3.5797610681658467,3.0112438510189734,1.6736990154711673,No Basement,GasA,2,N,SBrkr,1092,3,2,7,Mod,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,N,0,0,0,0,0,0,No Fence,No Shed,7,2010,WD,Normal,10.915088464214607,1092,2.0
707,706,20,RL,80.0,115149,Pave,No Alley,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,3,3,CBlock,4.0,3.0,4.0,GLQ,GasA,3,Y,SBrkr,1824,2,4,5,Typ,2,3.0,Attchd,1971.0,Unf,2,739,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.618182296357007,3467,3.0
708,707,120,RL,48.0,6240,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1324,2,4,6,Typ,1,4.0,Attchd,2006.0,Fin,2,550,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,12,2009,WD,Normal,12.445089546000672,2648,3.0
709,708,60,RL,65.0,9018,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,Unf,GasA,5,Y,SBrkr,1456,3,4,8,Typ,1,4.0,Attchd,2007.0,Fin,2,400,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,New,Partial,12.09815330331068,2184,2.5
710,709,20,RL,71.0,7162,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,904,3,3,6,Typ,0,3.4610389610389616,Attchd,1966.0,Unf,1,408,3.0,3.0,Y,0,0,0,0,0,0,MnPrv,No Shed,12,2008,WD,Abnorml,11.607326140391713,1780,1.0
711,710,30,RL,56.0,4130,Pave,No Alley,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,729,2,3,5,Maj2,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,N,0,0,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,10.858998997563564,999,1.0
712,711,50,C (all),66.0,8712,Pave,Pave,Reg,HLS,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Stone,3.0,3.0,2.0,Unf,GasA,4,Y,SBrkr,1178,2,3,7,Typ,0,3.4610389610389616,Detchd,1964.0,RFn,1,384,3.0,3.0,N,1,0,1,0,0,0,No Fence,No Shed,1,2010,WD,Abnorml,11.540307141711445,2037,1.0
713,712,120,RL,40.0,4671,Pave,No Alley,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,2.0,GLQ,GasA,4,Y,SBrkr,1228,2,4,5,Typ,1,4.0,Attchd,1988.0,Fin,2,472,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,10,2008,WD,Normal,12.14950229404178,2456,3.0
714,713,190,RL,60.0,9873,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,3,3,CBlock,3.0,3.0,3.0,ALQ,GasW,3,N,SBrkr,960,3,3,6,Typ,0,3.4610389610389616,Detchd,1970.0,Unf,2,576,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,5,2006,WD,Normal,11.767567683343811,1920,2.0
715,714,60,RL,71.0,13517,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,4,3,CBlock,3.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1479,3,4,6,Typ,0,3.4610389610389616,Attchd,1976.0,RFn,2,475,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,3,2010,WD,Normal,11.779128505744884,2204,2.5
716,715,20,RL,78.0,10140,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,3,CBlock,4.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1350,3,3,7,Typ,1,3.0,Attchd,1974.0,RFn,2,478,3.0,3.0,Y,0,0,0,0,0,0,MnPrv,No Shed,8,2009,WD,Normal,12.013700752882716,2414,2.0
717,716,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,2554,3,3,8,Typ,0,3.4610389610389616,Detchd,1996.0,Unf,2,704,3.0,3.0,P,0,1,1,0,0,0,No Fence,No Shed,7,2007,WD,Normal,11.979799201207035,3272,1.5
718,717,20,RL,80.0,10000,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,1.0,BLQ,GasA,4,Y,SBrkr,1178,3,4,5,Typ,1,2.0,Attchd,1973.0,Unf,2,439,3.0,3.0,Y,1,0,0,0,0,0,MnPrv,No Shed,11,2008,WD,Normal,11.964001084330445,2354,2.0
719,718,60,RL,96.0,10542,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,4,3,PConc,4.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,2418,3,4,9,Typ,1,3.0,Attchd,1993.0,RFn,3,983,3.0,3.0,Y,1,1,1,0,0,0,No Fence,No Shed,8,2008,WD,Normal,12.739637756265655,3729,3.5
720,719,20,RL,69.0,9920,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4.0,3.0,4.0,ALQ,GasA,3,Y,SBrkr,971,3,3,5,Typ,1,1.0,Attchd,1969.0,Unf,1,300,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,5,2006,WD,Normal,11.76368418331741,1942,1.5
721,720,120,RL,61.5,6563,Pave,No Alley,IR1,Low,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,4.0,GLQ,GasA,3,Y,SBrkr,1742,2,4,5,Typ,1,3.0,Attchd,1985.0,RFn,2,564,3.0,3.0,Y,1,1,1,0,0,0,No Fence,No Shed,12,2006,WD,Normal,12.524526376648707,3484,3.0
722,721,120,RM,70.0,4426,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,848,1,4,3,Typ,0,3.4610389610389616,Attchd,2004.0,RFn,2,420,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,5,2010,WD,Normal,11.870599909242046,1696,2.0
723,722,20,RL,70.0,8120,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,864,3,3,5,Typ,0,3.4610389610389616,Detchd,1994.0,Unf,2,463,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.7320609948869,1728,1.0
724,723,50,RL,60.0,8172,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1470,4,3,7,Typ,0,3.4610389610389616,Detchd,1958.0,Unf,1,548,3.0,3.0,Y,0,0,0,0,1,0,No Fence,No Shed,5,2008,WD,Normal,11.813030057420569,2411,2.0
725,724,20,RL,86.0,13286,Pave,No Alley,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,5,3,PConc,5.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1698,3,5,8,Typ,1,4.0,Attchd,2007.0,Fin,3,768,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,2,2009,WD,Normal,12.676076274775909,3396,3.0
726,725,20,RL,60.0,6960,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,864,3,4,5,Typ,0,3.4610389610389616,Detchd,1989.0,Unf,2,660,3.0,3.0,Y,1,0,0,0,0,0,No Fence,Shed,11,2009,WD,Normal,11.699405031912846,1728,1.0
727,726,20,RL,74.0,21695,Pave,No Alley,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,4,4,CBlock,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1680,3,4,5,Typ,1,4.0,Attchd,1988.0,Fin,2,540,3.0,3.0,Y,1,1,0,1,0,0,No Fence,No Shed,12,2009,WD,Normal,12.310432660854413,2560,3.0
728,727,20,RL,64.0,7314,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1232,2,4,6,Typ,0,3.4610389610389616,Attchd,2007.0,RFn,2,632,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,2,2009,WD,Normal,12.178187442040636,2464,3.0
729,728,90,RL,85.0,11475,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1776,4,3,9,Typ,0,3.4610389610389616,Detchd,1968.0,Unf,3,888,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,7,2009,COD,Abnorml,11.608235644774554,3360,3.0
730,729,30,RM,52.0,6240,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,3,Y,FuseA,1208,2,3,5,Typ,0,3.4610389610389616,Detchd,1962.0,Unf,2,539,3.0,3.0,Y,0,1,1,0,0,0,No Fence,No Shed,1,2009,WD,Normal,11.542484267211773,1628,1.0
731,730,120,RL,39.0,5389,Pave,No Alley,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1616,2,4,5,Typ,1,3.0,Attchd,1995.0,RFn,2,608,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,3,2010,WD,Normal,12.373703486914124,3211,3.0
732,731,80,RL,73.0,9590,Pave,No Alley,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,4,3,PConc,5.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1146,3,4,6,Typ,1,4.0,Attchd,2003.0,Fin,2,438,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,12.141534124392605,2014,3.0
733,732,60,RL,75.0,11404,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,4,3,PConc,4.0,3.0,3.0,ALQ,GasA,5,Y,SBrkr,2031,3,4,8,Typ,1,3.0,Attchd,1998.0,Fin,2,541,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.31268238058843,3184,2.5
