,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFullBath,BsmtHalfBath,BsmtQual,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1435,1537,0,0,No Alley,3,1Fam,3,1,Unf,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,4,Wd Sdng,Wd Sdng,GdPrv,4,1,CBlock,1,Typ,462.0,2.0,3,RFn,3,Attchd,1962.0,1537,1,GasA,3,1Story,1436,4,Lvl,Gtl,8400,Inside,80.0,Reg,20,RL,237.0,BrkFace,No Shed,7,NAmes,1,9,6,Y,0,CompShg,Gable,Abnorml,12.066810578196666,COD,0,Pave,7,1319.0,0,1962,2005,2008
1436,864,0,0,No Alley,3,1Fam,3,1,ALQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,GdWo,3.4429619746497666,0,PConc,1,Typ,528.0,2.0,3,Unf,3,Detchd,1974.0,864,0,GasA,3,1Story,1437,3,Lvl,Gtl,9000,FR2,60.0,Reg,20,RL,0.0,None,No Shed,5,NAmes,0,6,4,Y,0,CompShg,Gable,Normal,11.699405031912846,WD,0,Pave,5,864.0,0,1971,1971,2007
1437,1932,0,1,No Alley,2,1Fam,3,3,GLQ,1.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,5,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,774.0,3.0,3,Fin,3,Attchd,2008.0,1932,0,GasA,5,1Story,1438,5,Lvl,Gtl,12444,FR2,96.0,Reg,20,RL,426.0,Stone,No Shed,11,NridgHt,1,5,8,Y,0,CompShg,Hip,Partial,12.885670953244288,New,0,Pave,7,1932.0,0,2008,2008,2008
1438,1236,0,0,No Alley,2,1Fam,3,1,GLQ,1.0,0.0,3,Y,Artery,Norm,FuseA,1,3,3,MetalSd,MetalSd,MnPrv,3.4429619746497666,0,CBlock,1,Typ,923.0,2.0,3,Unf,3,Attchd,1957.0,1236,0,GasA,3,1Story,1439,3,Lvl,Gtl,7407,Inside,90.0,Reg,20,RM,0.0,None,No Shed,4,OldTown,1,7,6,Y,0,CompShg,Gable,Normal,11.91638857040772,WD,0,Pave,6,912.0,0,1957,1996,2010
1439,1040,685,0,No Alley,3,1Fam,3,1,GLQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,1,3,3,HdBoard,HdBoard,No Fence,3,1,CBlock,2,Typ,550.0,2.0,3,RFn,3,Attchd,1979.0,1725,1,GasA,3,SLvl,1440,3,Lvl,Gtl,11584,Inside,80.0,Reg,60,RL,96.0,BrkFace,No Shed,11,NWAmes,1,6,7,Y,0,CompShg,Hip,Normal,12.190959007720126,WD,0,Pave,6,539.0,0,1979,1979,2007
1440,1423,748,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,4,1,BrkTil,2,Min1,672.0,2.0,3,Fin,3,Detchd,1993.0,2555,0,GasA,2,2.5Fin,1441,3,Bnk,Mod,11526,Inside,79.0,IR1,70,RL,0.0,None,No Shed,9,Crawfor,0,7,6,Y,0,CompShg,Gable,Normal,12.160028707028767,WD,0,Pave,11,588.0,1,1922,1994,2008
1441,848,0,0,No Alley,1,TwnhsE,3,3,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3,1,PConc,1,Typ,420.0,2.0,3,RFn,3,Attchd,2004.0,848,0,GasA,5,1Story,1442,4,Lvl,Gtl,4426,Inside,70.0,Reg,120,RM,147.0,BrkFace,No Shed,5,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,11.913712983527281,WD,0,Pave,3,848.0,1,2004,2004,2008
1442,1026,981,0,No Alley,3,1Fam,3,3,GLQ,1.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,5,VinylSd,VinylSd,No Fence,5,1,PConc,2,Typ,812.0,3.0,3,Fin,3,Attchd,2008.0,2007,1,GasA,5,2Story,1443,5,Lvl,Gtl,11003,Inside,85.0,Reg,60,FV,160.0,Stone,No Shed,4,Somerst,1,5,10,Y,0,CompShg,Gable,Normal,12.644327576461329,WD,0,Pave,10,1017.0,1,2008,2008,2009
1443,952,0,0,No Alley,2,1Fam,3,1,Unf,0.0,0.0,3,N,Norm,Norm,FuseF,0,3,3,Wd Sdng,Wd Sdng,No Fence,4,1,BrkTil,1,Typ,192.0,1.0,1,Unf,2,Detchd,1916.0,952,0,Grav,2,1.5Unf,1444,2,Lvl,Gtl,8854,Inside,51.0,Reg,30,RL,0.0,None,No Shed,5,BrkSide,1,6,6,P,0,CompShg,Gable,Normal,11.703545824578878,WD,1,Pave,4,952.0,0,1916,1950,2009
1444,1422,0,0,No Alley,3,1Fam,3,3,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,626.0,2.0,3,RFn,3,Attchd,2004.0,1422,0,GasA,5,1Story,1445,4,Lvl,Gtl,8500,FR2,63.0,Reg,20,RL,106.0,BrkFace,No Shed,11,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,12.098487434850236,WD,0,Pave,7,1422.0,1,2004,2004,2007
1445,913,0,0,No Alley,3,1Fam,3,4,LwQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,1,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,240.0,1.0,3,Unf,3,Detchd,1990.0,913,0,GasA,4,SFoyer,1446,3,Lvl,Gtl,8400,Inside,70.0,Reg,85,RL,0.0,None,No Shed,5,Sawyer,0,5,6,Y,0,CompShg,Gable,Normal,11.76756768334381,WD,0,Pave,6,814.0,0,1966,1966,2007
1446,1188,0,0,No Alley,3,1Fam,3,1,Rec,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,1,Typ,312.0,1.0,3,Unf,3,Attchd,1962.0,1188,0,GasA,3,1Story,1447,3,Lvl,Gtl,26142,CulDSac,74.0,IR1,20,RL,189.0,BrkFace,No Shed,4,Mitchel,1,7,5,P,0,CompShg,Gable,Normal,11.969717200243734,WD,0,Pave,6,1188.0,1,1962,1962,2010
1447,1220,870,0,No Alley,3,1Fam,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3,1,PConc,2,Typ,556.0,2.0,3,RFn,3,Attchd,1995.0,2090,1,GasA,5,2Story,1448,4,Lvl,Gtl,10000,Inside,80.0,Reg,60,RL,438.0,BrkFace,No Shed,12,CollgCr,1,5,8,Y,0,CompShg,Gable,Normal,12.388394202324129,WD,0,Pave,8,1220.0,0,1995,1996,2007
1448,796,550,0,No Alley,2,1Fam,3,1,Unf,0.0,0.0,2,N,Norm,Norm,SBrkr,0,3,3,MetalSd,HdBoard,GdWo,3.4429619746497666,0,CBlock,1,Min2,384.0,1.0,3,Unf,2,Detchd,1950.0,1346,1,GasA,4,2Story,1449,3,Lvl,Gtl,11767,Inside,70.0,Reg,50,RL,0.0,None,No Shed,5,Edwards,1,7,4,Y,0,CompShg,Gable,Normal,11.626254150277232,WD,0,Pave,6,560.0,1,1910,2000,2007
1449,630,0,0,No Alley,1,Twnhs,3,3,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,CemntBd,CmentBd,No Fence,3.4429619746497666,0,CBlock,1,Typ,0.0,0.0,2.9706521739130434,No Garage,2.96231884057971,No Garage,1978.1134057971014,630,0,GasA,5,SFoyer,1450,5,Lvl,Gtl,1533,Inside,21.0,Reg,180,RM,0.0,None,No Shed,8,MeadowV,0,7,5,Y,0,CompShg,Gable,Abnorml,11.429543856031177,WD,0,Pave,3,630.0,0,1970,1970,2006
1450,896,896,0,No Alley,4,Duplex,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,2,Typ,0.0,0.0,2.9706521739130434,No Garage,2.96231884057971,No Garage,1978.1134057971014,1792,2,GasA,3,2Story,1451,3,Lvl,Gtl,9000,FR2,60.0,Reg,90,RL,0.0,None,No Shed,9,NAmes,1,5,5,Y,0,CompShg,Gable,Normal,11.820410164718188,WD,0,Pave,8,896.0,1,1974,1974,2009
1451,1578,0,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,No Fence,4,1,PConc,2,Typ,840.0,3.0,3,Fin,3,Attchd,2008.0,1578,0,GasA,5,1Story,1452,5,Lvl,Gtl,9262,Inside,78.0,Reg,20,RL,194.0,Stone,No Shed,5,Somerst,1,5,8,Y,0,CompShg,Gable,Partial,12.567551034433226,New,0,Pave,7,1573.0,0,2008,2009,2009
1452,1072,0,0,No Alley,2,TwnhsE,3,4,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,1,Typ,525.0,2.0,3,Fin,3,Basment,2005.0,1072,0,GasA,4,SLvl,1453,3,Lvl,Gtl,3675,Inside,35.0,Reg,180,RM,80.0,BrkFace,No Shed,5,Edwards,1,5,5,Y,0,CompShg,Gable,Normal,11.884489021402711,WD,0,Pave,5,547.0,0,2005,2005,2006
1453,1140,0,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,1,Typ,0.0,0.0,2.9706521739130434,No Garage,2.96231884057971,No Garage,1978.1134057971014,1140,0,GasA,5,1Story,1454,3,Lvl,Gtl,17217,Inside,90.0,Reg,20,RL,0.0,None,No Shed,7,Mitchel,1,5,5,Y,0,CompShg,Gable,Abnorml,11.344506813345266,WD,0,Pave,6,1140.0,1,2006,2006,2006
1454,1221,0,0,Pave,2,1Fam,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,400.0,2.0,3,RFn,3,Attchd,2004.0,1221,0,GasA,5,1Story,1455,4,Lvl,Gtl,7500,Inside,62.0,Reg,20,FV,0.0,None,No Shed,10,Somerst,1,5,7,Y,0,CompShg,Gable,Normal,12.128111104060462,WD,0,Pave,6,1221.0,0,2004,2005,2009
1455,953,694,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3,1,PConc,2,Typ,460.0,2.0,3,RFn,3,Attchd,1999.0,1647,1,GasA,5,2Story,1456,3,Lvl,Gtl,7917,Inside,62.0,Reg,60,RL,0.0,None,No Shed,8,Gilbert,1,5,6,Y,0,CompShg,Gable,Normal,12.072541252905651,WD,0,Pave,7,953.0,0,1999,2000,2007
1456,2073,0,0,No Alley,3,1Fam,3,1,ALQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,MnPrv,3,2,CBlock,2,Min1,500.0,2.0,3,Unf,3,Attchd,1978.0,2073,0,GasA,3,1Story,1457,3,Lvl,Gtl,13175,Inside,85.0,Reg,20,RL,119.0,Stone,No Shed,2,NWAmes,0,6,6,Y,0,CompShg,Gable,Normal,12.254862809699606,WD,0,Pave,7,1542.0,1,1978,1988,2010
1457,1188,1152,0,No Alley,4,1Fam,4,1,GLQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,5,CemntBd,CmentBd,GdPrv,4,2,Stone,2,Typ,252.0,1.0,3,RFn,3,Attchd,1941.0,2340,0,GasA,5,2Story,1458,4,Lvl,Gtl,9042,Inside,66.0,Reg,70,RL,0.0,None,Shed,5,Crawfor,1,9,7,Y,0,CompShg,Gable,Normal,12.493129522588037,WD,0,Pave,9,1152.0,0,1941,2006,2010
1458,1078,0,0,No Alley,2,1Fam,3,2,GLQ,1.0,0.0,3,Y,Norm,Norm,FuseA,1,3,3,MetalSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,240.0,1.0,3,Unf,3,Attchd,1950.0,1078,0,GasA,4,1Story,1459,4,Lvl,Gtl,9717,Inside,68.0,Reg,20,RL,0.0,None,No Shed,4,NAmes,0,6,5,Y,0,CompShg,Hip,Normal,11.864462231052837,WD,0,Pave,5,1078.0,1,1950,1996,2010
1459,1256,0,0,No Alley,3,1Fam,3,1,BLQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,4,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,1,Typ,276.0,1.0,3,Fin,3,Attchd,1965.0,1256,1,GasA,4,1Story,1460,3,Lvl,Gtl,9937,Inside,75.0,Reg,20,RL,0.0,None,No Shed,6,Edwards,1,6,5,Y,0,CompShg,Gable,Normal,11.901583454762012,WD,0,Pave,6,1256.0,1,1965,1965,2008
0,896,0,0,No Alley,2,1Fam,3,1,Rec,0.0,0.0,3,Y,Feedr,Norm,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,3.4429619746497666,0,CBlock,1,Typ,730.0,1.0,3,Unf,3,Attchd,1961.0,896,0,GasA,3,1Story,1461,3,Lvl,Gtl,11622,Inside,80.0,Reg,20,RH,0.0,None,No Shed,6,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,1,Pave,5,882.0,1,1961,1961,2010
1,1329,0,0,No Alley,3,1Fam,3,1,ALQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3.4429619746497666,0,CBlock,1,Typ,312.0,1.0,3,Unf,3,Attchd,1958.0,1329,1,GasA,3,1Story,1462,4,Lvl,Gtl,14267,Corner,81.0,IR1,20,RL,108.0,BrkFace,Shed,6,NAmes,1,6,6,Y,0,CompShg,Hip,Normal,,WD,0,Pave,6,1329.0,1,1958,1958,2010
2,928,701,0,No Alley,3,1Fam,3,1,GLQ,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,3,1,PConc,2,Typ,482.0,2.0,3,Fin,3,Attchd,1997.0,1629,1,GasA,4,2Story,1463,3,Lvl,Gtl,13830,Inside,74.0,IR1,60,RL,0.0,None,No Shed,3,Gilbert,1,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,928.0,1,1997,1998,2010
3,926,678,0,No Alley,3,1Fam,3,1,GLQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,470.0,2.0,3,Fin,3,Attchd,1998.0,1604,1,GasA,5,2Story,1464,4,Lvl,Gtl,9978,Inside,78.0,IR1,60,RL,20.0,BrkFace,No Shed,6,Gilbert,1,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,926.0,1,1998,1998,2010
4,1280,0,0,No Alley,2,TwnhsE,3,1,ALQ,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,HdBoard,HdBoard,No Fence,3.4429619746497666,0,PConc,2,Typ,506.0,2.0,3,RFn,3,Attchd,1992.0,1280,0,GasA,5,1Story,1465,4,HLS,Gtl,5005,Inside,43.0,IR1,120,RL,0.0,None,No Shed,1,StoneBr,1,5,8,Y,0,CompShg,Gable,Normal,,WD,1,Pave,5,1280.0,0,1992,1992,2010
5,763,892,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3,1,PConc,2,Typ,440.0,2.0,3,Fin,3,Attchd,1993.0,1655,1,GasA,4,2Story,1466,3,Lvl,Gtl,10000,Corner,75.0,IR1,60,RL,0.0,None,No Shed,4,Gilbert,1,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,763.0,1,1993,1994,2010
6,1187,0,0,No Alley,3,1Fam,3,1,ALQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,GdPrv,3.4429619746497666,0,PConc,2,Typ,420.0,2.0,3,Fin,3,Attchd,1992.0,1187,0,GasA,5,1Story,1467,3,Lvl,Gtl,7980,Inside,64.0,IR1,20,RL,0.0,None,Shed,3,Gilbert,1,7,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1168.0,1,1992,2007,2010
7,789,676,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,393.0,2.0,3,Fin,3,Attchd,1998.0,1465,1,GasA,4,2Story,1468,3,Lvl,Gtl,8402,Inside,63.0,IR1,60,RL,0.0,None,No Shed,5,Gilbert,1,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,789.0,0,1998,1998,2010
8,1341,0,0,No Alley,2,1Fam,3,4,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,1,1,PConc,1,Typ,506.0,2.0,3,Unf,3,Attchd,1990.0,1341,1,GasA,4,1Story,1469,4,Lvl,Gtl,10176,Inside,85.0,Reg,20,RL,0.0,None,No Shed,2,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1300.0,1,1990,1990,2010
9,882,0,0,No Alley,2,1Fam,3,1,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,MnPrv,3.4429619746497666,0,CBlock,1,Typ,525.0,2.0,3,Fin,3,Attchd,1970.0,882,0,GasA,3,1Story,1470,3,Lvl,Gtl,8400,Corner,70.0,Reg,20,RL,0.0,None,No Shed,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,882.0,1,1970,1970,2010
10,1337,0,0,No Alley,2,TwnhsE,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,MetalSd,MetalSd,No Fence,2,1,PConc,2,Typ,511.0,2.0,3,Fin,3,Attchd,1999.0,1337,0,GasA,5,1Story,1471,4,Lvl,Gtl,5858,FR2,26.0,IR1,120,RH,0.0,None,No Shed,6,NAmes,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1405.0,1,1999,1999,2010
11,483,504,0,No Alley,2,Twnhs,3,1,Rec,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,1,Typ,264.0,1.0,3,Unf,3,Detchd,1971.0,987,1,GasA,3,2Story,1472,3,Lvl,Gtl,1680,Inside,21.0,Reg,160,RM,504.0,BrkFace,No Shed,2,BrDale,0,5,6,Y,0,CompShg,Gable,Normal,,COD,0,Pave,5,483.0,1,1971,1971,2010
12,525,567,0,No Alley,3,Twnhs,3,1,Rec,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,1,Typ,320.0,1.0,3,Unf,3,Detchd,1997.0,1092,1,GasA,3,2Story,1473,3,Lvl,Gtl,1680,Inside,21.0,Reg,160,RM,492.0,BrkFace,No Shed,3,BrDale,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,525.0,0,1971,1971,2010
13,855,601,0,No Alley,3,Twnhs,3,1,ALQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Brk Cmn,No Fence,3,1,CBlock,2,Typ,440.0,2.0,3,Unf,3,Attchd,1975.0,1456,1,GasA,3,2Story,1474,4,Lvl,Gtl,2280,FR2,24.0,Reg,160,RL,0.0,None,No Shed,6,NPkVill,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,855.0,1,1975,1975,2010
14,836,0,0,No Alley,2,Twnhs,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Brk Cmn,No Fence,3.4429619746497666,0,CBlock,1,Typ,308.0,1.0,3,Unf,3,Attchd,1975.0,836,0,GasA,5,1Story,1475,3,Lvl,Gtl,2280,FR2,24.0,Reg,120,RL,0.0,None,No Shed,6,NPkVill,1,6,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,836.0,0,1975,1975,2010
15,1627,707,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,5,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,751.0,3.0,3,Fin,3,Attchd,2009.0,2334,1,GasA,5,2Story,1476,5,Lvl,Gtl,12858,Inside,102.0,IR1,60,RL,162.0,Stone,No Shed,1,NridgHt,1,5,9,Y,0,CompShg,Gable,Partial,,New,0,Pave,10,1590.0,1,2009,2010,2010
16,1544,0,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,868.0,3.0,3,RFn,3,Attchd,2009.0,1544,0,GasA,5,1Story,1477,4,Lvl,Gtl,12883,Corner,94.0,IR1,20,RL,256.0,Stone,No Shed,6,NridgHt,1,5,8,Y,0,CompShg,Gable,Partial,,New,0,Pave,7,1544.0,0,2009,2010,2010
17,1698,0,0,No Alley,3,1Fam,3,1,GLQ,0.0,0.0,5,Y,PosN,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,730.0,3.0,3,Fin,3,Attchd,2005.0,1698,0,GasA,5,1Story,1478,5,Lvl,Gtl,11520,Inside,90.0,Reg,20,RL,615.0,BrkFace,No Shed,6,NridgHt,1,5,9,Y,0,CompShg,Hip,Normal,,WD,0,Pave,7,1698.0,1,2005,2005,2010
18,1822,0,0,No Alley,3,1Fam,3,1,GLQ,0.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,No Fence,4,1,PConc,2,Typ,678.0,3.0,3,RFn,3,Attchd,2005.0,1822,0,GasA,5,1Story,1479,5,Lvl,Gtl,14122,Inside,79.0,IR1,20,RL,240.0,BrkFace,No Shed,2,NridgHt,1,5,8,Y,0,CompShg,Hip,Normal,,WD,0,Pave,8,1822.0,0,2005,2006,2010
19,2696,0,0,No Alley,3,1Fam,3,4,GLQ,1.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,5,VinylSd,VinylSd,No Fence,4,2,PConc,2,Typ,958.0,3.0,3,Fin,3,Attchd,2003.0,2696,1,GasA,5,1Story,1480,5,HLS,Mod,14300,Inside,110.0,Reg,20,RL,1095.0,BrkFace,No Shed,6,NridgHt,1,5,9,Y,0,CompShg,Hip,Normal,,WD,0,Pave,10,2846.0,1,2003,2004,2010
20,1687,563,0,No Alley,3,1Fam,3,4,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,5,1,PConc,2,Typ,756.0,3.0,3,Fin,3,Attchd,2002.0,2250,1,GasA,5,2Story,1481,4,Lvl,Gtl,13650,Corner,105.0,Reg,60,RL,232.0,BrkFace,No Shed,6,NridgHt,1,5,8,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1671.0,1,2002,2002,2010
21,1370,0,0,No Alley,2,TwnhsE,3,2,GLQ,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,484.0,2.0,3,RFn,3,Attchd,2006.0,1370,0,GasA,5,1Story,1482,4,Lvl,Gtl,7132,Inside,41.0,IR1,120,RL,178.0,Stone,No Shed,4,NridgHt,1,5,8,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1370.0,1,2006,2006,2010
22,1324,0,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,430.0,2.0,3,Fin,3,Attchd,2005.0,1324,0,GasA,5,1Story,1483,4,Lvl,Gtl,18494,Corner,100.0,IR1,20,RL,0.0,None,No Shed,1,Gilbert,1,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1324.0,1,2005,2005,2010
23,1145,0,0,No Alley,2,TwnhsE,3,3,GLQ,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,437.0,2.0,3,Fin,3,Attchd,2006.0,1145,0,GasA,5,1Story,1484,4,Lvl,Gtl,3203,Inside,43.0,Reg,120,RL,14.0,BrkFace,No Shed,1,Blmngtn,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1145.0,1,2006,2006,2010
24,744,630,0,No Alley,3,1Fam,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,400.0,2.0,3,Fin,3,BuiltIn,2004.0,1374,1,GasA,5,SLvl,1485,4,Lvl,Gtl,13300,Inside,67.0,IR1,80,RL,0.0,None,No Shed,6,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,384.0,1,2004,2004,2010
25,847,886,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,433.0,2.0,3,Fin,3,BuiltIn,2004.0,1733,1,GasA,5,2Story,1486,4,Lvl,Gtl,8577,Inside,63.0,IR1,60,RL,0.0,None,No Shed,4,Gilbert,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,847.0,1,2004,2004,2010
26,1645,830,0,No Alley,4,1Fam,3,1,Unf,0.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3,1,PConc,2,Typ,962.0,3.0,3,Fin,3,Attchd,1998.0,2475,1,GasA,5,2Story,1487,4,Lvl,Gtl,17433,CulDSac,60.0,IR2,60,RL,114.0,BrkFace,No Shed,1,NoRidge,1,5,8,Y,0,CompShg,Hip,Normal,,WD,1,Pave,7,1629.0,1,1998,1998,2010
27,1595,0,0,No Alley,2,1Fam,3,1.6707789918928446,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,880.0,3.0,3,RFn,3,Attchd,2005.0,1595,0,GasA,5,1Story,1488,4,Lvl,Gtl,8987,Inside,73.0,Reg,20,RL,226.0,BrkFace,No Shed,5,Somerst,0,5,8,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1595.0,1,2005,2006,2010
28,1218,0,0,No Alley,2,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,676.0,2.0,3,RFn,3,Attchd,2009.0,1218,0,GasA,5,1Story,1489,4,Lvl,Gtl,9215,Inside,92.0,Reg,20,FV,0.0,None,No Shed,4,Somerst,1,5,7,Y,0,CompShg,Hip,Partial,,New,0,Pave,4,1218.0,0,2009,2010,2010
